"","V1","V2"
"1181",40.25,-67.5
"1182",40.25,-67.45
"1183",40.25,-67.4
"1184",40.25,-67.35
"1185",40.25,-67.3
"1186",40.25,-67.25
"1187",40.25,-67.2
"1188",40.25,-67.15
"1189",40.25,-67.1
"1190",40.25,-67.05
"1191",40.25,-67
"1192",40.25,-66.95
"1193",40.25,-66.9
"1194",40.25,-66.85
"1195",40.25,-66.8
"1196",40.25,-66.75
"1197",40.25,-66.7
"1198",40.25,-66.65
"1199",40.25,-66.6
"1200",40.25,-66.55
"1201",40.25,-66.5
"1202",40.25,-66.45
"1203",40.25,-66.4
"1204",40.25,-66.35
"1205",40.25,-66.3
"1206",40.25,-66.25
"1207",40.25,-66.2
"1208",40.25,-66.15
"1209",40.25,-66.1
"1210",40.25,-66.05
"1211",40.25,-66
"1212",40.25,-65.95
"1213",40.25,-65.9
"1214",40.25,-65.85
"1215",40.25,-65.8
"1216",40.25,-65.75
"1217",40.25,-65.7
"1218",40.25,-65.65
"1219",40.25,-65.6
"1220",40.25,-65.55
"1221",40.25,-65.5
"1222",40.3,-71
"1223",40.3,-70.95
"1224",40.3,-70.9
"1225",40.3,-70.85
"1226",40.3,-70.8
"1227",40.3,-70.75
"1228",40.3,-70.7
"1229",40.3,-70.65
"1230",40.3,-70.6
"1231",40.3,-70.55
"1232",40.3,-70.5
"1233",40.3,-70.45
"1234",40.3,-70.4
"1235",40.3,-70.35
"1236",40.3,-70.3
"1237",40.3,-70.25
"1238",40.3,-70.2
"1239",40.3,-70.15
"1240",40.3,-70.1
"1241",40.3,-70.05
"1242",40.3,-70
"1243",40.3,-69.95
"1244",40.3,-69.9
"1245",40.3,-69.85
"1246",40.3,-69.8
"1247",40.3,-69.75
"1248",40.3,-69.7
"1249",40.3,-69.65
"1250",40.3,-69.6
"1251",40.3,-69.55
"1252",40.3,-69.5
"1253",40.3,-69.45
"1254",40.3,-69.4
"1255",40.3,-69.35
"1256",40.3,-69.3
"1257",40.3,-69.25
"1258",40.3,-69.2
"1259",40.3,-69.15
"1260",40.3,-69.1
"1261",40.3,-69.05
"1262",40.3,-69
"1263",40.3,-68.95
"1264",40.3,-68.9
"1265",40.3,-68.85
"1266",40.3,-68.8
"1267",40.3,-68.75
"1268",40.3,-68.7
"1269",40.3,-68.65
"1270",40.3,-68.6
"1271",40.3,-68.55
"1272",40.3,-68.5
"1273",40.3,-68.45
"1274",40.3,-68.4
"1275",40.3,-68.35
"1276",40.3,-68.3
"1277",40.3,-68.25
"1278",40.3,-68.2
"1279",40.3,-68.15
"1280",40.3,-68.1
"1281",40.3,-68.05
"1282",40.3,-68
"1283",40.3,-67.95
"1284",40.3,-67.9
"1285",40.3,-67.85
"1286",40.3,-67.8
"1287",40.3,-67.75
"1288",40.3,-67.7
"1289",40.3,-67.65
"1290",40.3,-67.6
"1291",40.3,-67.55
"1292",40.3,-67.5
"1293",40.3,-67.45
"1294",40.3,-67.4
"1295",40.3,-67.35
"1296",40.3,-67.3
"1297",40.3,-67.25
"1298",40.3,-67.2
"1299",40.3,-67.15
"1300",40.3,-67.1
"1301",40.3,-67.05
"1302",40.3,-67
"1303",40.3,-66.95
"1304",40.3,-66.9
"1305",40.3,-66.85
"1306",40.3,-66.8
"1307",40.3,-66.75
"1308",40.3,-66.7
"1309",40.3,-66.65
"1310",40.3,-66.6
"1311",40.3,-66.55
"1312",40.3,-66.5
"1313",40.3,-66.45
"1314",40.3,-66.4
"1315",40.3,-66.35
"1316",40.3,-66.3
"1317",40.3,-66.25
"1318",40.3,-66.2
"1319",40.3,-66.15
"1320",40.3,-66.1
"1321",40.3,-66.05
"1322",40.3,-66
"1323",40.3,-65.95
"1324",40.3,-65.9
"1325",40.3,-65.85
"1326",40.3,-65.8
"1327",40.3,-65.75
"1328",40.3,-65.7
"1329",40.3,-65.65
"1330",40.3,-65.6
"1331",40.3,-65.55
"1332",40.3,-65.5
"1333",40.35,-71
"1334",40.35,-70.95
"1335",40.35,-70.9
"1336",40.35,-70.85
"1337",40.35,-70.8
"1338",40.35,-70.75
"1339",40.35,-70.7
"1340",40.35,-70.65
"1341",40.35,-70.6
"1342",40.35,-70.55
"1343",40.35,-70.5
"1344",40.35,-70.45
"1345",40.35,-70.4
"1346",40.35,-70.35
"1347",40.35,-70.3
"1348",40.35,-70.25
"1349",40.35,-70.2
"1350",40.35,-70.15
"1351",40.35,-70.1
"1352",40.35,-70.05
"1353",40.35,-70
"1354",40.35,-69.95
"1355",40.35,-69.9
"1356",40.35,-69.85
"1357",40.35,-69.8
"1358",40.35,-69.75
"1359",40.35,-69.7
"1360",40.35,-69.65
"1361",40.35,-69.6
"1362",40.35,-69.55
"1363",40.35,-69.5
"1364",40.35,-69.45
"1365",40.35,-69.4
"1366",40.35,-69.35
"1367",40.35,-69.3
"1368",40.35,-69.25
"1369",40.35,-69.2
"1370",40.35,-69.15
"1371",40.35,-69.1
"1372",40.35,-69.05
"1373",40.35,-69
"1374",40.35,-68.95
"1375",40.35,-68.9
"1376",40.35,-68.85
"1377",40.35,-68.8
"1378",40.35,-68.75
"1379",40.35,-68.7
"1380",40.35,-68.65
"1381",40.35,-68.6
"1382",40.35,-68.55
"1383",40.35,-68.5
"1384",40.35,-68.45
"1385",40.35,-68.4
"1386",40.35,-68.35
"1387",40.35,-68.3
"1388",40.35,-68.25
"1389",40.35,-68.2
"1390",40.35,-68.15
"1391",40.35,-68.1
"1392",40.35,-68.05
"1393",40.35,-68
"1394",40.35,-67.95
"1395",40.35,-67.9
"1396",40.35,-67.85
"1397",40.35,-67.8
"1398",40.35,-67.75
"1399",40.35,-67.7
"1400",40.35,-67.65
"1401",40.35,-67.6
"1402",40.35,-67.55
"1403",40.35,-67.5
"1404",40.35,-67.45
"1405",40.35,-67.4
"1406",40.35,-67.35
"1407",40.35,-67.3
"1408",40.35,-67.25
"1409",40.35,-67.2
"1410",40.35,-67.15
"1411",40.35,-67.1
"1412",40.35,-67.05
"1413",40.35,-67
"1414",40.35,-66.95
"1415",40.35,-66.9
"1416",40.35,-66.85
"1417",40.35,-66.8
"1418",40.35,-66.75
"1419",40.35,-66.7
"1420",40.35,-66.65
"1421",40.35,-66.6
"1422",40.35,-66.55
"1423",40.35,-66.5
"1424",40.35,-66.45
"1425",40.35,-66.4
"1426",40.35,-66.35
"1427",40.35,-66.3
"1428",40.35,-66.25
"1429",40.35,-66.2
"1430",40.35,-66.15
"1431",40.35,-66.1
"1432",40.35,-66.05
"1433",40.35,-66
"1434",40.35,-65.95
"1435",40.35,-65.9
"1436",40.35,-65.85
"1437",40.35,-65.8
"1438",40.35,-65.75
"1439",40.35,-65.7
"1440",40.35,-65.65
"1441",40.35,-65.6
"1442",40.35,-65.55
"1443",40.35,-65.5
"1444",40.4,-71
"1445",40.4,-70.95
"1446",40.4,-70.9
"1447",40.4,-70.85
"1448",40.4,-70.8
"1449",40.4,-70.75
"1450",40.4,-70.7
"1451",40.4,-70.65
"1452",40.4,-70.6
"1453",40.4,-70.55
"1454",40.4,-70.5
"1455",40.4,-70.45
"1456",40.4,-70.4
"1457",40.4,-70.35
"1458",40.4,-70.3
"1459",40.4,-70.25
"1460",40.4,-70.2
"1461",40.4,-70.15
"1462",40.4,-70.1
"1463",40.4,-70.05
"1464",40.4,-70
"1465",40.4,-69.95
"1466",40.4,-69.9
"1467",40.4,-69.85
"1468",40.4,-69.8
"1469",40.4,-69.75
"1470",40.4,-69.7
"1471",40.4,-69.65
"1472",40.4,-69.6
"1473",40.4,-69.55
"1474",40.4,-69.5
"1475",40.4,-69.45
"1476",40.4,-69.4
"1477",40.4,-69.35
"1478",40.4,-69.3
"1479",40.4,-69.25
"1480",40.4,-69.2
"1481",40.4,-69.15
"1482",40.4,-69.1
"1483",40.4,-69.05
"1484",40.4,-69
"1485",40.4,-68.95
"1486",40.4,-68.9
"1487",40.4,-68.85
"1488",40.4,-68.8
"1489",40.4,-68.75
"1490",40.4,-68.7
"1491",40.4,-68.65
"1492",40.4,-68.6
"1493",40.4,-68.55
"1494",40.4,-68.5
"1495",40.4,-68.45
"1496",40.4,-68.4
"1497",40.4,-68.35
"1498",40.4,-68.3
"1499",40.4,-68.25
"1500",40.4,-68.2
"1501",40.4,-68.15
"1502",40.4,-68.1
"1503",40.4,-68.05
"1504",40.4,-68
"1505",40.4,-67.95
"1506",40.4,-67.9
"1507",40.4,-67.85
"1508",40.4,-67.8
"1509",40.4,-67.75
"1510",40.4,-67.7
"1511",40.4,-67.65
"1512",40.4,-67.6
"1513",40.4,-67.55
"1514",40.4,-67.5
"1515",40.4,-67.45
"1516",40.4,-67.4
"1517",40.4,-67.35
"1518",40.4,-67.3
"1519",40.4,-67.25
"1520",40.4,-67.2
"1521",40.4,-67.15
"1522",40.4,-67.1
"1523",40.4,-67.05
"1524",40.4,-67
"1525",40.4,-66.95
"1526",40.4,-66.9
"1527",40.4,-66.85
"1528",40.4,-66.8
"1529",40.4,-66.75
"1530",40.4,-66.7
"1531",40.4,-66.65
"1532",40.4,-66.6
"1533",40.4,-66.55
"1534",40.4,-66.5
"1535",40.4,-66.45
"1536",40.4,-66.4
"1537",40.4,-66.35
"1538",40.4,-66.3
"1539",40.4,-66.25
"1540",40.4,-66.2
"1541",40.4,-66.15
"1542",40.4,-66.1
"1543",40.4,-66.05
"1544",40.4,-66
"1545",40.4,-65.95
"1546",40.4,-65.9
"1547",40.4,-65.85
"1548",40.4,-65.8
"1549",40.4,-65.75
"1550",40.4,-65.7
"1551",40.4,-65.65
"1552",40.4,-65.6
"1553",40.4,-65.55
"1554",40.4,-65.5
"1555",40.45,-71
"1556",40.45,-70.95
"1557",40.45,-70.9
"1558",40.45,-70.85
"1559",40.45,-70.8
"1560",40.45,-70.75
"1561",40.45,-70.7
"1562",40.45,-70.65
"1563",40.45,-70.6
"1564",40.45,-70.55
"1565",40.45,-70.5
"1566",40.45,-70.45
"1567",40.45,-70.4
"1568",40.45,-70.35
"1569",40.45,-70.3
"1570",40.45,-70.25
"1571",40.45,-70.2
"1572",40.45,-70.15
"1573",40.45,-70.1
"1574",40.45,-70.05
"1575",40.45,-70
"1576",40.45,-69.95
"1577",40.45,-69.9
"1578",40.45,-69.85
"1579",40.45,-69.8
"1580",40.45,-69.75
"1581",40.45,-69.7
"1582",40.45,-69.65
"1583",40.45,-69.6
"1584",40.45,-69.55
"1585",40.45,-69.5
"1586",40.45,-69.45
"1587",40.45,-69.4
"1588",40.45,-69.35
"1589",40.45,-69.3
"1590",40.45,-69.25
"1591",40.45,-69.2
"1592",40.45,-69.15
"1593",40.45,-69.1
"1594",40.45,-69.05
"1595",40.45,-69
"1596",40.45,-68.95
"1597",40.45,-68.9
"1598",40.45,-68.85
"1599",40.45,-68.8
"1600",40.45,-68.75
"1601",40.45,-68.7
"1602",40.45,-68.65
"1603",40.45,-68.6
"1604",40.45,-68.55
"1605",40.45,-68.5
"1606",40.45,-68.45
"1607",40.45,-68.4
"1608",40.45,-68.35
"1609",40.45,-68.3
"1610",40.45,-68.25
"1611",40.45,-68.2
"1612",40.45,-68.15
"1613",40.45,-68.1
"1614",40.45,-68.05
"1615",40.45,-68
"1616",40.45,-67.95
"1617",40.45,-67.9
"1618",40.45,-67.85
"1619",40.45,-67.8
"1620",40.45,-67.75
"1621",40.45,-67.7
"1622",40.45,-67.65
"1623",40.45,-67.6
"1624",40.45,-67.55
"1625",40.45,-67.5
"1626",40.45,-67.45
"1627",40.45,-67.4
"1628",40.45,-67.35
"1629",40.45,-67.3
"1630",40.45,-67.25
"1631",40.45,-67.2
"1632",40.45,-67.15
"1633",40.45,-67.1
"1634",40.45,-67.05
"1635",40.45,-67
"1636",40.45,-66.95
"1637",40.45,-66.9
"1638",40.45,-66.85
"1639",40.45,-66.8
"1640",40.45,-66.75
"1641",40.45,-66.7
"1642",40.45,-66.65
"1643",40.45,-66.6
"1644",40.45,-66.55
"1645",40.45,-66.5
"1646",40.45,-66.45
"1647",40.45,-66.4
"1648",40.45,-66.35
"1649",40.45,-66.3
"1650",40.45,-66.25
"1651",40.45,-66.2
"1652",40.45,-66.15
"1653",40.45,-66.1
"1654",40.45,-66.05
"1655",40.45,-66
"1656",40.45,-65.95
"1657",40.45,-65.9
"1658",40.45,-65.85
"1659",40.45,-65.8
"1660",40.45,-65.75
"1661",40.45,-65.7
"1662",40.45,-65.65
"1663",40.45,-65.6
"1664",40.45,-65.55
"1665",40.45,-65.5
"1666",40.5,-71
"1667",40.5,-70.95
"1668",40.5,-70.9
"1669",40.5,-70.85
"1670",40.5,-70.8
"1671",40.5,-70.75
"1672",40.5,-70.7
"1673",40.5,-70.65
"1674",40.5,-70.6
"1675",40.5,-70.55
"1676",40.5,-70.5
"1677",40.5,-70.45
"1678",40.5,-70.4
"1679",40.5,-70.35
"1680",40.5,-70.3
"1681",40.5,-70.25
"1682",40.5,-70.2
"1683",40.5,-70.15
"1684",40.5,-70.1
"1685",40.5,-70.05
"1686",40.5,-70
"1687",40.5,-69.95
"1688",40.5,-69.9
"1689",40.5,-69.85
"1690",40.5,-69.8
"1691",40.5,-69.75
"1692",40.5,-69.7
"1693",40.5,-69.65
"1694",40.5,-69.6
"1695",40.5,-69.55
"1696",40.5,-69.5
"1697",40.5,-69.45
"1698",40.5,-69.4
"1699",40.5,-69.35
"1700",40.5,-69.3
"1701",40.5,-69.25
"1702",40.5,-69.2
"1703",40.5,-69.15
"1704",40.5,-69.1
"1705",40.5,-69.05
"1706",40.5,-69
"1707",40.5,-68.95
"1708",40.5,-68.9
"1709",40.5,-68.85
"1710",40.5,-68.8
"1711",40.5,-68.75
"1712",40.5,-68.7
"1713",40.5,-68.65
"1714",40.5,-68.6
"1715",40.5,-68.55
"1716",40.5,-68.5
"1717",40.5,-68.45
"1718",40.5,-68.4
"1719",40.5,-68.35
"1720",40.5,-68.3
"1721",40.5,-68.25
"1722",40.5,-68.2
"1723",40.5,-68.15
"1724",40.5,-68.1
"1725",40.5,-68.05
"1726",40.5,-68
"1727",40.5,-67.95
"1728",40.5,-67.9
"1729",40.5,-67.85
"1730",40.5,-67.8
"1731",40.5,-67.75
"1732",40.5,-67.7
"1733",40.5,-67.65
"1734",40.5,-67.6
"1735",40.5,-67.55
"1736",40.5,-67.5
"1737",40.5,-67.45
"1738",40.5,-67.4
"1739",40.5,-67.35
"1740",40.5,-67.3
"1741",40.5,-67.25
"1742",40.5,-67.2
"1743",40.5,-67.15
"1744",40.5,-67.1
"1745",40.5,-67.05
"1746",40.5,-67
"1747",40.5,-66.95
"1748",40.5,-66.9
"1749",40.5,-66.85
"1750",40.5,-66.8
"1751",40.5,-66.75
"1752",40.5,-66.7
"1753",40.5,-66.65
"1754",40.5,-66.6
"1755",40.5,-66.55
"1756",40.5,-66.5
"1757",40.5,-66.45
"1758",40.5,-66.4
"1759",40.5,-66.35
"1760",40.5,-66.3
"1761",40.5,-66.25
"1762",40.5,-66.2
"1763",40.5,-66.15
"1764",40.5,-66.1
"1765",40.5,-66.05
"1766",40.5,-66
"1767",40.5,-65.95
"1768",40.5,-65.9
"1769",40.5,-65.85
"1770",40.5,-65.8
"1771",40.5,-65.75
"1772",40.5,-65.7
"1773",40.5,-65.65
"1774",40.5,-65.6
"1775",40.5,-65.55
"1776",40.5,-65.5
"1777",40.55,-71
"1778",40.55,-70.95
"1779",40.55,-70.9
"1780",40.55,-70.85
"1781",40.55,-70.8
"1782",40.55,-70.75
"1783",40.55,-70.7
"1784",40.55,-70.65
"1785",40.55,-70.6
"1786",40.55,-70.55
"1787",40.55,-70.5
"1788",40.55,-70.45
"1789",40.55,-70.4
"1790",40.55,-70.35
"1791",40.55,-70.3
"1792",40.55,-70.25
"1793",40.55,-70.2
"1794",40.55,-70.15
"1795",40.55,-70.1
"1796",40.55,-70.05
"1797",40.55,-70
"1798",40.55,-69.95
"1799",40.55,-69.9
"1800",40.55,-69.85
"1801",40.55,-69.8
"1802",40.55,-69.75
"1803",40.55,-69.7
"1804",40.55,-69.65
"1805",40.55,-69.6
"1806",40.55,-69.55
"1807",40.55,-69.5
"1808",40.55,-69.45
"1809",40.55,-69.4
"1810",40.55,-69.35
"1811",40.55,-69.3
"1812",40.55,-69.25
"1813",40.55,-69.2
"1814",40.55,-69.15
"1815",40.55,-69.1
"1816",40.55,-69.05
"1817",40.55,-69
"1818",40.55,-68.95
"1819",40.55,-68.9
"1820",40.55,-68.85
"1821",40.55,-68.8
"1822",40.55,-68.75
"1823",40.55,-68.7
"1824",40.55,-68.65
"1825",40.55,-68.6
"1826",40.55,-68.55
"1827",40.55,-68.5
"1828",40.55,-68.45
"1829",40.55,-68.4
"1830",40.55,-68.35
"1831",40.55,-68.3
"1832",40.55,-68.25
"1833",40.55,-68.2
"1834",40.55,-68.15
"1835",40.55,-68.1
"1836",40.55,-68.05
"1837",40.55,-68
"1838",40.55,-67.95
"1839",40.55,-67.9
"1840",40.55,-67.85
"1841",40.55,-67.8
"1842",40.55,-67.75
"1843",40.55,-67.7
"1844",40.55,-67.65
"1845",40.55,-67.6
"1846",40.55,-67.55
"1847",40.55,-67.5
"1848",40.55,-67.45
"1849",40.55,-67.4
"1850",40.55,-67.35
"1851",40.55,-67.3
"1852",40.55,-67.25
"1853",40.55,-67.2
"1854",40.55,-67.15
"1855",40.55,-67.1
"1856",40.55,-67.05
"1857",40.55,-67
"1858",40.55,-66.95
"1859",40.55,-66.9
"1860",40.55,-66.85
"1861",40.55,-66.8
"1862",40.55,-66.75
"1863",40.55,-66.7
"1864",40.55,-66.65
"1865",40.55,-66.6
"1866",40.55,-66.55
"1867",40.55,-66.5
"1868",40.55,-66.45
"1869",40.55,-66.4
"1870",40.55,-66.35
"1871",40.55,-66.3
"1872",40.55,-66.25
"1873",40.55,-66.2
"1874",40.55,-66.15
"1875",40.55,-66.1
"1876",40.55,-66.05
"1877",40.55,-66
"1878",40.55,-65.95
"1879",40.55,-65.9
"1880",40.55,-65.85
"1881",40.55,-65.8
"1882",40.55,-65.75
"1883",40.55,-65.7
"1884",40.55,-65.65
"1885",40.55,-65.6
"1886",40.55,-65.55
"1887",40.55,-65.5
"1888",40.6,-71
"1889",40.6,-70.95
"1890",40.6,-70.9
"1891",40.6,-70.85
"1892",40.6,-70.8
"1893",40.6,-70.75
"1894",40.6,-70.7
"1895",40.6,-70.65
"1896",40.6,-70.6
"1897",40.6,-70.55
"1898",40.6,-70.5
"1899",40.6,-70.45
"1900",40.6,-70.4
"1901",40.6,-70.35
"1902",40.6,-70.3
"1903",40.6,-70.25
"1904",40.6,-70.2
"1905",40.6,-70.15
"1906",40.6,-70.1
"1907",40.6,-70.05
"1908",40.6,-70
"1909",40.6,-69.95
"1910",40.6,-69.9
"1911",40.6,-69.85
"1912",40.6,-69.8
"1913",40.6,-69.75
"1914",40.6,-69.7
"1915",40.6,-69.65
"1916",40.6,-69.6
"1917",40.6,-69.55
"1918",40.6,-69.5
"1919",40.6,-69.45
"1920",40.6,-69.4
"1921",40.6,-69.35
"1922",40.6,-69.3
"1923",40.6,-69.25
"1924",40.6,-69.2
"1925",40.6,-69.15
"1926",40.6,-69.1
"1927",40.6,-69.05
"1928",40.6,-69
"1929",40.6,-68.95
"1930",40.6,-68.9
"1931",40.6,-68.85
"1932",40.6,-68.8
"1933",40.6,-68.75
"1934",40.6,-68.7
"1935",40.6,-68.65
"1936",40.6,-68.6
"1937",40.6,-68.55
"1938",40.6,-68.5
"1939",40.6,-68.45
"1940",40.6,-68.4
"1941",40.6,-68.35
"1942",40.6,-68.3
"1943",40.6,-68.25
"1944",40.6,-68.2
"1945",40.6,-68.15
"1946",40.6,-68.1
"1947",40.6,-68.05
"1948",40.6,-68
"1949",40.6,-67.95
"1950",40.6,-67.9
"1951",40.6,-67.85
"1952",40.6,-67.8
"1953",40.6,-67.75
"1954",40.6,-67.7
"1955",40.6,-67.65
"1956",40.6,-67.6
"1957",40.6,-67.55
"1958",40.6,-67.5
"1959",40.6,-67.45
"1960",40.6,-67.4
"1961",40.6,-67.35
"1962",40.6,-67.3
"1963",40.6,-67.25
"1964",40.6,-67.2
"1965",40.6,-67.15
"1966",40.6,-67.1
"1967",40.6,-67.05
"1968",40.6,-67
"1969",40.6,-66.95
"1970",40.6,-66.9
"1971",40.6,-66.85
"1972",40.6,-66.8
"1973",40.6,-66.75
"1974",40.6,-66.7
"1975",40.6,-66.65
"1976",40.6,-66.6
"1977",40.6,-66.55
"1978",40.6,-66.5
"1979",40.6,-66.45
"1980",40.6,-66.4
"1981",40.6,-66.35
"1982",40.6,-66.3
"1983",40.6,-66.25
"1984",40.6,-66.2
"1985",40.6,-66.15
"1986",40.6,-66.1
"1987",40.6,-66.05
"1988",40.6,-66
"1989",40.6,-65.95
"1990",40.6,-65.9
"1991",40.6,-65.85
"1992",40.6,-65.8
"1993",40.6,-65.75
"1994",40.6,-65.7
"1995",40.6,-65.65
"1996",40.6,-65.6
"1997",40.6,-65.55
"1998",40.6,-65.5
"1999",40.65,-71
"2000",40.65,-70.95
"2001",40.65,-70.9
"2002",40.65,-70.85
"2003",40.65,-70.8
"2004",40.65,-70.75
"2005",40.65,-70.7
"2006",40.65,-70.65
"2007",40.65,-70.6
"2008",40.65,-70.55
"2009",40.65,-70.5
"2010",40.65,-70.45
"2011",40.65,-70.4
"2012",40.65,-70.35
"2013",40.65,-70.3
"2014",40.65,-70.25
"2015",40.65,-70.2
"2016",40.65,-70.15
"2017",40.65,-70.1
"2018",40.65,-70.05
"2019",40.65,-70
"2020",40.65,-69.95
"2021",40.65,-69.9
"2022",40.65,-69.85
"2023",40.65,-69.8
"2024",40.65,-69.75
"2025",40.65,-69.7
"2026",40.65,-69.65
"2027",40.65,-69.6
"2028",40.65,-69.55
"2029",40.65,-69.5
"2030",40.65,-69.45
"2031",40.65,-69.4
"2032",40.65,-69.35
"2033",40.65,-69.3
"2034",40.65,-69.25
"2035",40.65,-69.2
"2036",40.65,-69.15
"2037",40.65,-69.1
"2038",40.65,-69.05
"2039",40.65,-69
"2040",40.65,-68.95
"2041",40.65,-68.9
"2042",40.65,-68.85
"2043",40.65,-68.8
"2044",40.65,-68.75
"2045",40.65,-68.7
"2046",40.65,-68.65
"2047",40.65,-68.6
"2048",40.65,-68.55
"2049",40.65,-68.5
"2050",40.65,-68.45
"2051",40.65,-68.4
"2052",40.65,-68.35
"2053",40.65,-68.3
"2054",40.65,-68.25
"2055",40.65,-68.2
"2056",40.65,-68.15
"2057",40.65,-68.1
"2058",40.65,-68.05
"2059",40.65,-68
"2060",40.65,-67.95
"2061",40.65,-67.9
"2062",40.65,-67.85
"2063",40.65,-67.8
"2064",40.65,-67.75
"2065",40.65,-67.7
"2066",40.65,-67.65
"2067",40.65,-67.6
"2068",40.65,-67.55
"2069",40.65,-67.5
"2070",40.65,-67.45
"2071",40.65,-67.4
"2072",40.65,-67.35
"2073",40.65,-67.3
"2074",40.65,-67.25
"2075",40.65,-67.2
"2076",40.65,-67.15
"2077",40.65,-67.1
"2078",40.65,-67.05
"2079",40.65,-67
"2080",40.65,-66.95
"2081",40.65,-66.9
"2082",40.65,-66.85
"2083",40.65,-66.8
"2084",40.65,-66.75
"2085",40.65,-66.7
"2086",40.65,-66.65
"2087",40.65,-66.6
"2088",40.65,-66.55
"2089",40.65,-66.5
"2090",40.65,-66.45
"2091",40.65,-66.4
"2092",40.65,-66.35
"2093",40.65,-66.3
"2094",40.65,-66.25
"2095",40.65,-66.2
"2096",40.65,-66.15
"2097",40.65,-66.1
"2098",40.65,-66.05
"2099",40.65,-66
"2100",40.65,-65.95
"2101",40.65,-65.9
"2102",40.65,-65.85
"2103",40.65,-65.8
"2104",40.65,-65.75
"2105",40.65,-65.7
"2106",40.65,-65.65
"2107",40.65,-65.6
"2108",40.65,-65.55
"2109",40.65,-65.5
"2110",40.7,-71
"2111",40.7,-70.95
"2112",40.7,-70.9
"2113",40.7,-70.85
"2114",40.7,-70.8
"2115",40.7,-70.75
"2116",40.7,-70.7
"2117",40.7,-70.65
"2118",40.7,-70.6
"2119",40.7,-70.55
"2120",40.7,-70.5
"2121",40.7,-70.45
"2122",40.7,-70.4
"2123",40.7,-70.35
"2124",40.7,-70.3
"2125",40.7,-70.25
"2126",40.7,-70.2
"2127",40.7,-70.15
"2128",40.7,-70.1
"2129",40.7,-70.05
"2130",40.7,-70
"2131",40.7,-69.95
"2132",40.7,-69.9
"2133",40.7,-69.85
"2134",40.7,-69.8
"2135",40.7,-69.75
"2136",40.7,-69.7
"2137",40.7,-69.65
"2138",40.7,-69.6
"2139",40.7,-69.55
"2140",40.7,-69.5
"2141",40.7,-69.45
"2142",40.7,-69.4
"2143",40.7,-69.35
"2144",40.7,-69.3
"2145",40.7,-69.25
"2146",40.7,-69.2
"2147",40.7,-69.15
"2148",40.7,-69.1
"2149",40.7,-69.05
"2150",40.7,-69
"2151",40.7,-68.95
"2152",40.7,-68.9
"2153",40.7,-68.85
"2154",40.7,-68.8
"2155",40.7,-68.75
"2156",40.7,-68.7
"2157",40.7,-68.65
"2158",40.7,-68.6
"2159",40.7,-68.55
"2160",40.7,-68.5
"2161",40.7,-68.45
"2162",40.7,-68.4
"2163",40.7,-68.35
"2164",40.7,-68.3
"2165",40.7,-68.25
"2166",40.7,-68.2
"2167",40.7,-68.15
"2168",40.7,-68.1
"2169",40.7,-68.05
"2170",40.7,-68
"2171",40.7,-67.95
"2172",40.7,-67.9
"2173",40.7,-67.85
"2174",40.7,-67.8
"2175",40.7,-67.75
"2176",40.7,-67.7
"2177",40.7,-67.65
"2178",40.7,-67.6
"2179",40.7,-67.55
"2180",40.7,-67.5
"2181",40.7,-67.45
"2182",40.7,-67.4
"2183",40.7,-67.35
"2184",40.7,-67.3
"2185",40.7,-67.25
"2186",40.7,-67.2
"2187",40.7,-67.15
"2188",40.7,-67.1
"2189",40.7,-67.05
"2190",40.7,-67
"2191",40.7,-66.95
"2192",40.7,-66.9
"2193",40.7,-66.85
"2194",40.7,-66.8
"2195",40.7,-66.75
"2196",40.7,-66.7
"2197",40.7,-66.65
"2198",40.7,-66.6
"2199",40.7,-66.55
"2200",40.7,-66.5
"2201",40.7,-66.45
"2202",40.7,-66.4
"2203",40.7,-66.35
"2204",40.7,-66.3
"2205",40.7,-66.25
"2206",40.7,-66.2
"2207",40.7,-66.15
"2208",40.7,-66.1
"2209",40.7,-66.05
"2210",40.7,-66
"2211",40.7,-65.95
"2212",40.7,-65.9
"2213",40.7,-65.85
"2214",40.7,-65.8
"2215",40.7,-65.75
"2216",40.7,-65.7
"2217",40.7,-65.65
"2218",40.7,-65.6
"2219",40.7,-65.55
"2220",40.7,-65.5
"2221",40.75,-71
"2222",40.75,-70.95
"2223",40.75,-70.9
"2224",40.75,-70.85
"2225",40.75,-70.8
"2226",40.75,-70.75
"2227",40.75,-70.7
"2228",40.75,-70.65
"2229",40.75,-70.6
"2230",40.75,-70.55
"2231",40.75,-70.5
"2232",40.75,-70.45
"2233",40.75,-70.4
"2234",40.75,-70.35
"2235",40.75,-70.3
"2236",40.75,-70.25
"2237",40.75,-70.2
"2238",40.75,-70.15
"2239",40.75,-70.1
"2240",40.75,-70.05
"2241",40.75,-70
"2242",40.75,-69.95
"2243",40.75,-69.9
"2244",40.75,-69.85
"2245",40.75,-69.8
"2246",40.75,-69.75
"2247",40.75,-69.7
"2248",40.75,-69.65
"2249",40.75,-69.6
"2250",40.75,-69.55
"2251",40.75,-69.5
"2252",40.75,-69.45
"2253",40.75,-69.4
"2254",40.75,-69.35
"2255",40.75,-69.3
"2256",40.75,-69.25
"2257",40.75,-69.2
"2258",40.75,-69.15
"2259",40.75,-69.1
"2260",40.75,-69.05
"2261",40.75,-69
"2262",40.75,-68.95
"2263",40.75,-68.9
"2264",40.75,-68.85
"2265",40.75,-68.8
